$ Antenna Gravity Deformation File  Format Version of 2008.04.25
#
# Information about antenna focus length change due to gravity deformation
#
# Format:
# 
# 1)  1:3   A3    Label
# 2)  6:13  A8    IVS Station name
# 3) 16:22  A7    Focus type
# 4) 25:28  F4.1  Elevation (in deg)
# 5) 31:37  F7.3  Focus length change (in mm)
#
AGD  MEDICINA  FO_PRIM   0.0    0.004
AGD  MEDICINA  FO_PRIM   0.1    0.044
AGD  MEDICINA  FO_PRIM   0.2    0.084
AGD  MEDICINA  FO_PRIM   0.3    0.124
AGD  MEDICINA  FO_PRIM   0.4    0.164
AGD  MEDICINA  FO_PRIM   0.5    0.204
AGD  MEDICINA  FO_PRIM   0.6    0.244
AGD  MEDICINA  FO_PRIM   0.7    0.284
AGD  MEDICINA  FO_PRIM   0.8    0.324
AGD  MEDICINA  FO_PRIM   0.9    0.363
AGD  MEDICINA  FO_PRIM   1.0    0.403
AGD  MEDICINA  FO_PRIM   1.1    0.443
AGD  MEDICINA  FO_PRIM   1.2    0.482
AGD  MEDICINA  FO_PRIM   1.3    0.522
AGD  MEDICINA  FO_PRIM   1.4    0.561
AGD  MEDICINA  FO_PRIM   1.5    0.601
AGD  MEDICINA  FO_PRIM   1.6    0.640
AGD  MEDICINA  FO_PRIM   1.7    0.680
AGD  MEDICINA  FO_PRIM   1.8    0.719
AGD  MEDICINA  FO_PRIM   1.9    0.759
AGD  MEDICINA  FO_PRIM   2.0    0.798
AGD  MEDICINA  FO_PRIM   2.1    0.837
AGD  MEDICINA  FO_PRIM   2.2    0.876
AGD  MEDICINA  FO_PRIM   2.3    0.915
AGD  MEDICINA  FO_PRIM   2.4    0.955
AGD  MEDICINA  FO_PRIM   2.5    0.994
AGD  MEDICINA  FO_PRIM   2.6    1.033
AGD  MEDICINA  FO_PRIM   2.7    1.072
AGD  MEDICINA  FO_PRIM   2.8    1.111
AGD  MEDICINA  FO_PRIM   2.9    1.149
AGD  MEDICINA  FO_PRIM   3.0    1.188
AGD  MEDICINA  FO_PRIM   3.1    1.227
AGD  MEDICINA  FO_PRIM   3.2    1.266
AGD  MEDICINA  FO_PRIM   3.3    1.305
AGD  MEDICINA  FO_PRIM   3.4    1.343
AGD  MEDICINA  FO_PRIM   3.5    1.382
AGD  MEDICINA  FO_PRIM   3.6    1.420
AGD  MEDICINA  FO_PRIM   3.7    1.459
AGD  MEDICINA  FO_PRIM   3.8    1.498
AGD  MEDICINA  FO_PRIM   3.9    1.536
AGD  MEDICINA  FO_PRIM   4.0    1.574
AGD  MEDICINA  FO_PRIM   4.1    1.613
AGD  MEDICINA  FO_PRIM   4.2    1.651
AGD  MEDICINA  FO_PRIM   4.3    1.689
AGD  MEDICINA  FO_PRIM   4.4    1.728
AGD  MEDICINA  FO_PRIM   4.5    1.766
AGD  MEDICINA  FO_PRIM   4.6    1.804
AGD  MEDICINA  FO_PRIM   4.7    1.842
AGD  MEDICINA  FO_PRIM   4.8    1.880
AGD  MEDICINA  FO_PRIM   4.9    1.918
AGD  MEDICINA  FO_PRIM   5.0    1.956
AGD  MEDICINA  FO_PRIM   5.1    1.994
AGD  MEDICINA  FO_PRIM   5.2    2.032
AGD  MEDICINA  FO_PRIM   5.3    2.070
AGD  MEDICINA  FO_PRIM   5.4    2.108
AGD  MEDICINA  FO_PRIM   5.5    2.146
AGD  MEDICINA  FO_PRIM   5.6    2.183
AGD  MEDICINA  FO_PRIM   5.7    2.221
AGD  MEDICINA  FO_PRIM   5.8    2.259
AGD  MEDICINA  FO_PRIM   5.9    2.296
AGD  MEDICINA  FO_PRIM   6.0    2.334
AGD  MEDICINA  FO_PRIM   6.1    2.371
AGD  MEDICINA  FO_PRIM   6.2    2.409
AGD  MEDICINA  FO_PRIM   6.3    2.446
AGD  MEDICINA  FO_PRIM   6.4    2.483
AGD  MEDICINA  FO_PRIM   6.5    2.521
AGD  MEDICINA  FO_PRIM   6.6    2.558
AGD  MEDICINA  FO_PRIM   6.7    2.595
AGD  MEDICINA  FO_PRIM   6.8    2.633
AGD  MEDICINA  FO_PRIM   6.9    2.670
AGD  MEDICINA  FO_PRIM   7.0    2.707
AGD  MEDICINA  FO_PRIM   7.1    2.744
AGD  MEDICINA  FO_PRIM   7.2    2.781
AGD  MEDICINA  FO_PRIM   7.3    2.818
AGD  MEDICINA  FO_PRIM   7.4    2.855
AGD  MEDICINA  FO_PRIM   7.5    2.892
AGD  MEDICINA  FO_PRIM   7.6    2.929
AGD  MEDICINA  FO_PRIM   7.7    2.965
AGD  MEDICINA  FO_PRIM   7.8    3.002
AGD  MEDICINA  FO_PRIM   7.9    3.039
AGD  MEDICINA  FO_PRIM   8.0    3.076
AGD  MEDICINA  FO_PRIM   8.1    3.112
AGD  MEDICINA  FO_PRIM   8.2    3.149
AGD  MEDICINA  FO_PRIM   8.3    3.185
AGD  MEDICINA  FO_PRIM   8.4    3.222
AGD  MEDICINA  FO_PRIM   8.5    3.258
AGD  MEDICINA  FO_PRIM   8.6    3.295
AGD  MEDICINA  FO_PRIM   8.7    3.331
AGD  MEDICINA  FO_PRIM   8.8    3.368
AGD  MEDICINA  FO_PRIM   8.9    3.404
AGD  MEDICINA  FO_PRIM   9.0    3.440
AGD  MEDICINA  FO_PRIM   9.1    3.476
AGD  MEDICINA  FO_PRIM   9.2    3.513
AGD  MEDICINA  FO_PRIM   9.3    3.549
AGD  MEDICINA  FO_PRIM   9.4    3.585
AGD  MEDICINA  FO_PRIM   9.5    3.621
AGD  MEDICINA  FO_PRIM   9.6    3.657
AGD  MEDICINA  FO_PRIM   9.7    3.693
AGD  MEDICINA  FO_PRIM   9.8    3.729
AGD  MEDICINA  FO_PRIM   9.9    3.764
AGD  MEDICINA  FO_PRIM  10.0    3.800
AGD  MEDICINA  FO_PRIM  10.1    3.836
AGD  MEDICINA  FO_PRIM  10.2    3.872
AGD  MEDICINA  FO_PRIM  10.3    3.908
AGD  MEDICINA  FO_PRIM  10.4    3.943
AGD  MEDICINA  FO_PRIM  10.5    3.979
AGD  MEDICINA  FO_PRIM  10.6    4.014
AGD  MEDICINA  FO_PRIM  10.7    4.050
AGD  MEDICINA  FO_PRIM  10.8    4.085
AGD  MEDICINA  FO_PRIM  10.9    4.121
AGD  MEDICINA  FO_PRIM  11.0    4.156
AGD  MEDICINA  FO_PRIM  11.1    4.191
AGD  MEDICINA  FO_PRIM  11.2    4.227
AGD  MEDICINA  FO_PRIM  11.3    4.262
AGD  MEDICINA  FO_PRIM  11.4    4.297
AGD  MEDICINA  FO_PRIM  11.5    4.332
AGD  MEDICINA  FO_PRIM  11.6    4.368
AGD  MEDICINA  FO_PRIM  11.7    4.403
AGD  MEDICINA  FO_PRIM  11.8    4.438
AGD  MEDICINA  FO_PRIM  11.9    4.473
AGD  MEDICINA  FO_PRIM  12.0    4.508
AGD  MEDICINA  FO_PRIM  12.1    4.543
AGD  MEDICINA  FO_PRIM  12.2    4.577
AGD  MEDICINA  FO_PRIM  12.3    4.612
AGD  MEDICINA  FO_PRIM  12.4    4.647
AGD  MEDICINA  FO_PRIM  12.5    4.682
AGD  MEDICINA  FO_PRIM  12.6    4.716
AGD  MEDICINA  FO_PRIM  12.7    4.751
AGD  MEDICINA  FO_PRIM  12.8    4.786
AGD  MEDICINA  FO_PRIM  12.9    4.820
AGD  MEDICINA  FO_PRIM  13.0    4.855
AGD  MEDICINA  FO_PRIM  13.1    4.889
AGD  MEDICINA  FO_PRIM  13.2    4.924
AGD  MEDICINA  FO_PRIM  13.3    4.958
AGD  MEDICINA  FO_PRIM  13.4    4.992
AGD  MEDICINA  FO_PRIM  13.5    5.027
AGD  MEDICINA  FO_PRIM  13.6    5.061
AGD  MEDICINA  FO_PRIM  13.7    5.095
AGD  MEDICINA  FO_PRIM  13.8    5.129
AGD  MEDICINA  FO_PRIM  13.9    5.164
AGD  MEDICINA  FO_PRIM  14.0    5.198
AGD  MEDICINA  FO_PRIM  14.1    5.232
AGD  MEDICINA  FO_PRIM  14.2    5.266
AGD  MEDICINA  FO_PRIM  14.3    5.300
AGD  MEDICINA  FO_PRIM  14.4    5.334
AGD  MEDICINA  FO_PRIM  14.5    5.367
AGD  MEDICINA  FO_PRIM  14.6    5.401
AGD  MEDICINA  FO_PRIM  14.7    5.435
AGD  MEDICINA  FO_PRIM  14.8    5.469
AGD  MEDICINA  FO_PRIM  14.9    5.502
AGD  MEDICINA  FO_PRIM  15.0    5.536
AGD  MEDICINA  FO_PRIM  15.1    5.570
AGD  MEDICINA  FO_PRIM  15.2    5.603
AGD  MEDICINA  FO_PRIM  15.3    5.637
AGD  MEDICINA  FO_PRIM  15.4    5.670
AGD  MEDICINA  FO_PRIM  15.5    5.704
AGD  MEDICINA  FO_PRIM  15.6    5.737
AGD  MEDICINA  FO_PRIM  15.7    5.770
AGD  MEDICINA  FO_PRIM  15.8    5.804
AGD  MEDICINA  FO_PRIM  15.9    5.837
AGD  MEDICINA  FO_PRIM  16.0    5.870
AGD  MEDICINA  FO_PRIM  16.1    5.903
AGD  MEDICINA  FO_PRIM  16.2    5.937
AGD  MEDICINA  FO_PRIM  16.3    5.970
AGD  MEDICINA  FO_PRIM  16.4    6.003
AGD  MEDICINA  FO_PRIM  16.5    6.036
AGD  MEDICINA  FO_PRIM  16.6    6.069
AGD  MEDICINA  FO_PRIM  16.7    6.102
AGD  MEDICINA  FO_PRIM  16.8    6.134
AGD  MEDICINA  FO_PRIM  16.9    6.167
AGD  MEDICINA  FO_PRIM  17.0    6.200
AGD  MEDICINA  FO_PRIM  17.1    6.233
AGD  MEDICINA  FO_PRIM  17.2    6.266
AGD  MEDICINA  FO_PRIM  17.3    6.298
AGD  MEDICINA  FO_PRIM  17.4    6.331
AGD  MEDICINA  FO_PRIM  17.5    6.363
AGD  MEDICINA  FO_PRIM  17.6    6.396
AGD  MEDICINA  FO_PRIM  17.7    6.428
AGD  MEDICINA  FO_PRIM  17.8    6.461
AGD  MEDICINA  FO_PRIM  17.9    6.493
AGD  MEDICINA  FO_PRIM  18.0    6.526
AGD  MEDICINA  FO_PRIM  18.1    6.558
AGD  MEDICINA  FO_PRIM  18.2    6.590
AGD  MEDICINA  FO_PRIM  18.3    6.622
AGD  MEDICINA  FO_PRIM  18.4    6.655
AGD  MEDICINA  FO_PRIM  18.5    6.687
AGD  MEDICINA  FO_PRIM  18.6    6.719
AGD  MEDICINA  FO_PRIM  18.7    6.751
AGD  MEDICINA  FO_PRIM  18.8    6.783
AGD  MEDICINA  FO_PRIM  18.9    6.815
AGD  MEDICINA  FO_PRIM  19.0    6.847
AGD  MEDICINA  FO_PRIM  19.1    6.879
AGD  MEDICINA  FO_PRIM  19.2    6.910
AGD  MEDICINA  FO_PRIM  19.3    6.942
AGD  MEDICINA  FO_PRIM  19.4    6.974
AGD  MEDICINA  FO_PRIM  19.5    7.006
AGD  MEDICINA  FO_PRIM  19.6    7.037
AGD  MEDICINA  FO_PRIM  19.7    7.069
AGD  MEDICINA  FO_PRIM  19.8    7.101
AGD  MEDICINA  FO_PRIM  19.9    7.132
AGD  MEDICINA  FO_PRIM  20.0    7.164
AGD  MEDICINA  FO_PRIM  20.1    7.195
AGD  MEDICINA  FO_PRIM  20.2    7.226
AGD  MEDICINA  FO_PRIM  20.3    7.258
AGD  MEDICINA  FO_PRIM  20.4    7.289
AGD  MEDICINA  FO_PRIM  20.5    7.320
AGD  MEDICINA  FO_PRIM  20.6    7.352
AGD  MEDICINA  FO_PRIM  20.7    7.383
AGD  MEDICINA  FO_PRIM  20.8    7.414
AGD  MEDICINA  FO_PRIM  20.9    7.445
AGD  MEDICINA  FO_PRIM  21.0    7.476
AGD  MEDICINA  FO_PRIM  21.1    7.507
AGD  MEDICINA  FO_PRIM  21.2    7.538
AGD  MEDICINA  FO_PRIM  21.3    7.569
AGD  MEDICINA  FO_PRIM  21.4    7.600
AGD  MEDICINA  FO_PRIM  21.5    7.631
AGD  MEDICINA  FO_PRIM  21.6    7.661
AGD  MEDICINA  FO_PRIM  21.7    7.692
AGD  MEDICINA  FO_PRIM  21.8    7.723
AGD  MEDICINA  FO_PRIM  21.9    7.754
AGD  MEDICINA  FO_PRIM  22.0    7.784
AGD  MEDICINA  FO_PRIM  22.1    7.815
AGD  MEDICINA  FO_PRIM  22.2    7.845
AGD  MEDICINA  FO_PRIM  22.3    7.876
AGD  MEDICINA  FO_PRIM  22.4    7.906
AGD  MEDICINA  FO_PRIM  22.5    7.937
AGD  MEDICINA  FO_PRIM  22.6    7.967
AGD  MEDICINA  FO_PRIM  22.7    7.997
AGD  MEDICINA  FO_PRIM  22.8    8.028
AGD  MEDICINA  FO_PRIM  22.9    8.058
AGD  MEDICINA  FO_PRIM  23.0    8.088
AGD  MEDICINA  FO_PRIM  23.1    8.118
AGD  MEDICINA  FO_PRIM  23.2    8.148
AGD  MEDICINA  FO_PRIM  23.3    8.178
AGD  MEDICINA  FO_PRIM  23.4    8.208
AGD  MEDICINA  FO_PRIM  23.5    8.238
AGD  MEDICINA  FO_PRIM  23.6    8.268
AGD  MEDICINA  FO_PRIM  23.7    8.298
AGD  MEDICINA  FO_PRIM  23.8    8.328
AGD  MEDICINA  FO_PRIM  23.9    8.358
AGD  MEDICINA  FO_PRIM  24.0    8.388
AGD  MEDICINA  FO_PRIM  24.1    8.417
AGD  MEDICINA  FO_PRIM  24.2    8.447
AGD  MEDICINA  FO_PRIM  24.3    8.477
AGD  MEDICINA  FO_PRIM  24.4    8.506
AGD  MEDICINA  FO_PRIM  24.5    8.536
AGD  MEDICINA  FO_PRIM  24.6    8.565
AGD  MEDICINA  FO_PRIM  24.7    8.595
AGD  MEDICINA  FO_PRIM  24.8    8.624
AGD  MEDICINA  FO_PRIM  24.9    8.653
AGD  MEDICINA  FO_PRIM  25.0    8.683
AGD  MEDICINA  FO_PRIM  25.1    8.712
AGD  MEDICINA  FO_PRIM  25.2    8.741
AGD  MEDICINA  FO_PRIM  25.3    8.770
AGD  MEDICINA  FO_PRIM  25.4    8.800
AGD  MEDICINA  FO_PRIM  25.5    8.829
AGD  MEDICINA  FO_PRIM  25.6    8.858
AGD  MEDICINA  FO_PRIM  25.7    8.887
AGD  MEDICINA  FO_PRIM  25.8    8.916
AGD  MEDICINA  FO_PRIM  25.9    8.945
AGD  MEDICINA  FO_PRIM  26.0    8.974
AGD  MEDICINA  FO_PRIM  26.1    9.002
AGD  MEDICINA  FO_PRIM  26.2    9.031
AGD  MEDICINA  FO_PRIM  26.3    9.060
AGD  MEDICINA  FO_PRIM  26.4    9.089
AGD  MEDICINA  FO_PRIM  26.5    9.117
AGD  MEDICINA  FO_PRIM  26.6    9.146
AGD  MEDICINA  FO_PRIM  26.7    9.175
AGD  MEDICINA  FO_PRIM  26.8    9.203
AGD  MEDICINA  FO_PRIM  26.9    9.232
AGD  MEDICINA  FO_PRIM  27.0    9.260
AGD  MEDICINA  FO_PRIM  27.1    9.288
AGD  MEDICINA  FO_PRIM  27.2    9.317
AGD  MEDICINA  FO_PRIM  27.3    9.345
AGD  MEDICINA  FO_PRIM  27.4    9.373
AGD  MEDICINA  FO_PRIM  27.5    9.402
AGD  MEDICINA  FO_PRIM  27.6    9.430
AGD  MEDICINA  FO_PRIM  27.7    9.458
AGD  MEDICINA  FO_PRIM  27.8    9.486
AGD  MEDICINA  FO_PRIM  27.9    9.514
AGD  MEDICINA  FO_PRIM  28.0    9.542
AGD  MEDICINA  FO_PRIM  28.1    9.570
AGD  MEDICINA  FO_PRIM  28.2    9.598
AGD  MEDICINA  FO_PRIM  28.3    9.626
AGD  MEDICINA  FO_PRIM  28.4    9.654
AGD  MEDICINA  FO_PRIM  28.5    9.682
AGD  MEDICINA  FO_PRIM  28.6    9.709
AGD  MEDICINA  FO_PRIM  28.7    9.737
AGD  MEDICINA  FO_PRIM  28.8    9.765
AGD  MEDICINA  FO_PRIM  28.9    9.792
AGD  MEDICINA  FO_PRIM  29.0    9.820
AGD  MEDICINA  FO_PRIM  29.1    9.848
AGD  MEDICINA  FO_PRIM  29.2    9.875
AGD  MEDICINA  FO_PRIM  29.3    9.903
AGD  MEDICINA  FO_PRIM  29.4    9.930
AGD  MEDICINA  FO_PRIM  29.5    9.957
AGD  MEDICINA  FO_PRIM  29.6    9.985
AGD  MEDICINA  FO_PRIM  29.7   10.012
AGD  MEDICINA  FO_PRIM  29.8   10.039
AGD  MEDICINA  FO_PRIM  29.9   10.066
AGD  MEDICINA  FO_PRIM  30.0   10.094
AGD  MEDICINA  FO_PRIM  30.1   10.121
AGD  MEDICINA  FO_PRIM  30.2   10.148
AGD  MEDICINA  FO_PRIM  30.3   10.175
AGD  MEDICINA  FO_PRIM  30.4   10.202
AGD  MEDICINA  FO_PRIM  30.5   10.229
AGD  MEDICINA  FO_PRIM  30.6   10.256
AGD  MEDICINA  FO_PRIM  30.7   10.282
AGD  MEDICINA  FO_PRIM  30.8   10.309
AGD  MEDICINA  FO_PRIM  30.9   10.336
AGD  MEDICINA  FO_PRIM  31.0   10.363
AGD  MEDICINA  FO_PRIM  31.1   10.389
AGD  MEDICINA  FO_PRIM  31.2   10.416
AGD  MEDICINA  FO_PRIM  31.3   10.443
AGD  MEDICINA  FO_PRIM  31.4   10.469
AGD  MEDICINA  FO_PRIM  31.5   10.496
AGD  MEDICINA  FO_PRIM  31.6   10.522
AGD  MEDICINA  FO_PRIM  31.7   10.549
AGD  MEDICINA  FO_PRIM  31.8   10.575
AGD  MEDICINA  FO_PRIM  31.9   10.601
AGD  MEDICINA  FO_PRIM  32.0   10.628
AGD  MEDICINA  FO_PRIM  32.1   10.654
AGD  MEDICINA  FO_PRIM  32.2   10.680
AGD  MEDICINA  FO_PRIM  32.3   10.706
AGD  MEDICINA  FO_PRIM  32.4   10.732
AGD  MEDICINA  FO_PRIM  32.5   10.758
AGD  MEDICINA  FO_PRIM  32.6   10.784
AGD  MEDICINA  FO_PRIM  32.7   10.810
AGD  MEDICINA  FO_PRIM  32.8   10.836
AGD  MEDICINA  FO_PRIM  32.9   10.862
AGD  MEDICINA  FO_PRIM  33.0   10.888
AGD  MEDICINA  FO_PRIM  33.1   10.914
AGD  MEDICINA  FO_PRIM  33.2   10.940
AGD  MEDICINA  FO_PRIM  33.3   10.965
AGD  MEDICINA  FO_PRIM  33.4   10.991
AGD  MEDICINA  FO_PRIM  33.5   11.017
AGD  MEDICINA  FO_PRIM  33.6   11.042
AGD  MEDICINA  FO_PRIM  33.7   11.068
AGD  MEDICINA  FO_PRIM  33.8   11.093
AGD  MEDICINA  FO_PRIM  33.9   11.119
AGD  MEDICINA  FO_PRIM  34.0   11.144
AGD  MEDICINA  FO_PRIM  34.1   11.170
AGD  MEDICINA  FO_PRIM  34.2   11.195
AGD  MEDICINA  FO_PRIM  34.3   11.220
AGD  MEDICINA  FO_PRIM  34.4   11.246
AGD  MEDICINA  FO_PRIM  34.5   11.271
AGD  MEDICINA  FO_PRIM  34.6   11.296
AGD  MEDICINA  FO_PRIM  34.7   11.321
AGD  MEDICINA  FO_PRIM  34.8   11.346
AGD  MEDICINA  FO_PRIM  34.9   11.371
AGD  MEDICINA  FO_PRIM  35.0   11.396
AGD  MEDICINA  FO_PRIM  35.1   11.421
AGD  MEDICINA  FO_PRIM  35.2   11.446
AGD  MEDICINA  FO_PRIM  35.3   11.471
AGD  MEDICINA  FO_PRIM  35.4   11.496
AGD  MEDICINA  FO_PRIM  35.5   11.520
AGD  MEDICINA  FO_PRIM  35.6   11.545
AGD  MEDICINA  FO_PRIM  35.7   11.570
AGD  MEDICINA  FO_PRIM  35.8   11.595
AGD  MEDICINA  FO_PRIM  35.9   11.619
AGD  MEDICINA  FO_PRIM  36.0   11.644
AGD  MEDICINA  FO_PRIM  36.1   11.668
AGD  MEDICINA  FO_PRIM  36.2   11.693
AGD  MEDICINA  FO_PRIM  36.3   11.717
AGD  MEDICINA  FO_PRIM  36.4   11.741
AGD  MEDICINA  FO_PRIM  36.5   11.766
AGD  MEDICINA  FO_PRIM  36.6   11.790
AGD  MEDICINA  FO_PRIM  36.7   11.814
AGD  MEDICINA  FO_PRIM  36.8   11.839
AGD  MEDICINA  FO_PRIM  36.9   11.863
AGD  MEDICINA  FO_PRIM  37.0   11.887
AGD  MEDICINA  FO_PRIM  37.1   11.911
AGD  MEDICINA  FO_PRIM  37.2   11.935
AGD  MEDICINA  FO_PRIM  37.3   11.959
AGD  MEDICINA  FO_PRIM  37.4   11.983
AGD  MEDICINA  FO_PRIM  37.5   12.007
AGD  MEDICINA  FO_PRIM  37.6   12.031
AGD  MEDICINA  FO_PRIM  37.7   12.055
AGD  MEDICINA  FO_PRIM  37.8   12.078
AGD  MEDICINA  FO_PRIM  37.9   12.102
AGD  MEDICINA  FO_PRIM  38.0   12.126
AGD  MEDICINA  FO_PRIM  38.1   12.149
AGD  MEDICINA  FO_PRIM  38.2   12.173
AGD  MEDICINA  FO_PRIM  38.3   12.197
AGD  MEDICINA  FO_PRIM  38.4   12.220
AGD  MEDICINA  FO_PRIM  38.5   12.244
AGD  MEDICINA  FO_PRIM  38.6   12.267
AGD  MEDICINA  FO_PRIM  38.7   12.290
AGD  MEDICINA  FO_PRIM  38.8   12.314
AGD  MEDICINA  FO_PRIM  38.9   12.337
AGD  MEDICINA  FO_PRIM  39.0   12.360
AGD  MEDICINA  FO_PRIM  39.1   12.383
AGD  MEDICINA  FO_PRIM  39.2   12.407
AGD  MEDICINA  FO_PRIM  39.3   12.430
AGD  MEDICINA  FO_PRIM  39.4   12.453
AGD  MEDICINA  FO_PRIM  39.5   12.476
AGD  MEDICINA  FO_PRIM  39.6   12.499
AGD  MEDICINA  FO_PRIM  39.7   12.522
AGD  MEDICINA  FO_PRIM  39.8   12.545
AGD  MEDICINA  FO_PRIM  39.9   12.568
AGD  MEDICINA  FO_PRIM  40.0   12.590
AGD  MEDICINA  FO_PRIM  40.1   12.613
AGD  MEDICINA  FO_PRIM  40.2   12.636
AGD  MEDICINA  FO_PRIM  40.3   12.659
AGD  MEDICINA  FO_PRIM  40.4   12.681
AGD  MEDICINA  FO_PRIM  40.5   12.704
AGD  MEDICINA  FO_PRIM  40.6   12.726
AGD  MEDICINA  FO_PRIM  40.7   12.749
AGD  MEDICINA  FO_PRIM  40.8   12.771
AGD  MEDICINA  FO_PRIM  40.9   12.794
AGD  MEDICINA  FO_PRIM  41.0   12.816
AGD  MEDICINA  FO_PRIM  41.1   12.839
AGD  MEDICINA  FO_PRIM  41.2   12.861
AGD  MEDICINA  FO_PRIM  41.3   12.883
AGD  MEDICINA  FO_PRIM  41.4   12.905
