=== matvec test at astrogeo on 26-APR-2023 22:37:59 ===
 
model name	: AMD Ryzen Threadripper 3990X 64-Core Processor
cpu MHz		: 2056.133
cpu MHz		: 2070.848
cpu MHz		: 2188.877
cpu MHz		: 2190.914
cpu MHz		: 2191.698
cpu MHz		: 2193.246
cpu MHz		: 2194.762
cpu MHz		: 2195.756
cpu MHz		: 2196.039
cpu MHz		: 2197.119
cpu MHz		: 2197.196
cpu MHz		: 2198.749
cpu MHz		: 2198.853
cpu MHz		: 2199.390
cpu MHz		: 2199.561
cpu MHz		: 2199.788
cpu MHz		: 2199.844
cpu MHz		: 2199.981
cpu MHz		: 2199.998
cpu MHz		: 2200.000
cpu MHz		: 2200.003
cpu MHz		: 2200.568
cpu MHz		: 2200.898
cpu MHz		: 2201.562
cpu MHz		: 2900.000
cpu MHz		: 3640.089
cpu MHz		: 4347.147
cache size	: 512 KB
flags		: fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ht syscall nx mmxext fxsr_opt pdpe1gb rdtscp lm constant_tsc rep_good nopl nonstop_tsc cpuid extd_apicid aperfmperf rapl pni pclmulqdq monitor ssse3 fma cx16 sse4_1 sse4_2 movbe popcnt aes xsave avx f16c rdrand lahf_lm cmp_legacy svm extapic cr8_legacy abm sse4a misalignsse 3dnowprefetch osvw ibs skinit wdt tce topoext perfctr_core perfctr_nb bpext perfctr_llc mwaitx cpb cat_l3 cdp_l3 hw_pstate ssbd mba ibpb stibp vmmcall fsgsbase bmi1 avx2 smep bmi2 cqm rdt_a rdseed adx smap clflushopt clwb sha_ni xsaveopt xsavec xgetbv1 xsaves cqm_llc cqm_occup_llc cqm_mbm_total cqm_mbm_local clzero irperf xsaveerptr rdpru wbnoinvd amd_ppin arat npt lbrv svm_lock nrip_save tsc_scale vmcb_clean flushbyasid decodeassists pausefilter pfthreshold avic v_vmsave_vmload vgif v_spec_ctrl umip rdpid overflow_recov succor smca sev sev_es
flags		: fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ht syscall nx mmxext fxsr_opt pdpe1gb rdtscp lm constant_tsc rep_good nopl nonstop_tsc cpuid extd_apicid aperfmperf rapl pni pclmulqdq monitor ssse3 fma cx16 sse4_1 sse4_2 movbe popcnt aes xsave avx f16c rdrand lahf_lm cmp_legacy svm extapic cr8_legacy abm sse4a misalignsse 3dnowprefetch osvw ibs skinit wdt tce topoext perfctr_core perfctr_nb bpext perfctr_llc mwaitx cpb cat_l3 cdp_l3 hw_pstate ssbd mba ibpb stibp vmmcall fsgsbase bmi1 avx2 smep bmi2 cqm rdt_a rdseed adx smap clflushopt clwb sha_ni xsaveopt xsavec xgetbv1 xsaves cqm_llc cqm_occup_llc cqm_mbm_total cqm_mbm_local clzero irperf xsaveerptr rdpru wbnoinvd arat npt lbrv svm_lock nrip_save tsc_scale vmcb_clean flushbyasid decodeassists pausefilter pfthreshold avic v_vmsave_vmload vgif v_spec_ctrl umip rdpid overflow_recov succor smca sev sev_es
 
Speed of function iv_v    
 
Func      Results            Int.
iv_v      dims: 2048,    1  speed:    921.8 Mflops
iv_v      dims: 2048,    2  speed:   1676.1 Mflops
iv_v      dims: 2048,    3  speed:   2288.4 Mflops
iv_v      dims: 2048,    4  speed:   2791.5 Mflops
iv_v      dims: 2048,    5  speed:   4127.2 Mflops
iv_v      dims: 2048,    6  speed:  19359.4 Mflops
iv_v      dims: 2048,    7  speed:  17376.4 Mflops
iv_v      dims: 2048,    8  speed:  21576.1 Mflops
iv_v      dims:    2, 2048  speed:   7832.4 Mflops
iv_v      dims:    3, 2048  speed:   7429.5 Mflops
iv_v      dims:    4, 2048  speed:   6454.0 Mflops
iv_v      dims:    5, 2048  speed:   5507.0 Mflops
iv_v      dims:    6, 2048  speed:   2769.5 Mflops
iv_v      dims:    7, 2048  speed:   2827.8 Mflops
iv_v      dims:    8, 2048  speed:   8731.2 Mflops
iv_v      dims:   32, 2048  speed:  17171.3 Mflops
iv_v      dims: 2048,   32  speed:  22196.9 Mflops
iv_v      dims:    2,    2  speed:     92.9 Mflops
iv_v      dims:    3,    3  speed:    199.9 Mflops
iv_v      dims:    4,    4  speed:    343.6 Mflops
iv_v      dims:    5,    5  speed:    536.7 Mflops
iv_v      dims:    6,    6  speed:    500.5 Mflops
iv_v      dims:    7,    7  speed:    630.5 Mflops
iv_v      dims:    8,    8  speed:    995.2 Mflops
iv_v      dims:    9,    9  speed:   1060.0 Mflops
iv_v      dims:   10,   10  speed:   1242.2 Mflops
iv_v      dims:   11,   11  speed:   1367.9 Mflops
iv_v      dims:   12,   12  speed:   2015.0 Mflops
iv_v      dims:   13,   13  speed:   1875.7 Mflops
iv_v      dims:   14,   14  speed:   2130.5 Mflops
iv_v      dims:   15,   15  speed:   2198.8 Mflops
iv_v      dims:   16,   16  speed:   3465.5 Mflops
iv_v      dims:   24,   24  speed:   6552.9 Mflops
iv_v      dims:   32,   32  speed:   9904.4 Mflops
iv_v      dims:   48,   48  speed:  14786.6 Mflops
iv_v      dims:   64,   64  speed:  18685.9 Mflops
iv_v      dims:   96,   96  speed:  22463.7 Mflops
iv_v      dims:  128,  128  speed:  22890.6 Mflops
iv_v      dims:  129,  129  speed:  18501.7 Mflops
iv_v      dims:  192,  192  speed:  26161.6 Mflops
iv_v      dims:  256,  256  speed:  23560.5 Mflops
iv_v      dims:  384,  384  speed:  21843.8 Mflops
iv_v      dims:  512,  512  speed:  22810.9 Mflops
iv_v      dims:  513,  513  speed:  20759.8 Mflops
iv_v      dims:  768,  768  speed:  23310.3 Mflops
iv_v      dims: 1024, 1024  speed:  23010.9 Mflops
iv_v      dims: 1536, 1536  speed:   8264.3 Mflops
iv_v      dims: 2048, 2048  speed:   6326.6 Mflops
iv_v      dims: 4096, 4096  speed:   5829.6 Mflops
 
Speed of function tv_v    
 
Func      Results            Int.
tv_v      dims:    1, 2048  speed:   7634.9 Mflops
tv_v      dims:    2, 2048  speed:   9464.8 Mflops
tv_v      dims:    3, 2048  speed:   9837.8 Mflops
tv_v      dims:    4, 2048  speed:  21355.3 Mflops
tv_v      dims:    5, 2048  speed:  17870.9 Mflops
tv_v      dims:    6, 2048  speed:  16139.5 Mflops
tv_v      dims:    7, 2048  speed:  15182.9 Mflops
